0.583462	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 1)  min_df=4  use_idf=True  norm=l2  window_sz=20  gap_sz=100
0.583397	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 1)  min_df=2  use_idf=False  norm=None  window_sz=20  gap_sz=100
0.583333	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 1)  min_df=2  use_idf=False  norm=None  window_sz=5  gap_sz=100
0.583333	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 1)  min_df=4  use_idf=True  norm=None  window_sz=5  gap_sz=100
0.583273	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 1)  min_df=4  use_idf=True  norm=l2  window_sz=5  gap_sz=20
0.583165	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 1)  min_df=2  use_idf=False  norm=None  window_sz=1  gap_sz=20
0.583098	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 2)  min_df=2  use_idf=False  norm=l2  window_sz=1  gap_sz=20
0.583077	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 1)  min_df=2  use_idf=True  norm=None  window_sz=20  gap_sz=100
0.58303	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 1)  min_df=4  use_idf=False  norm=None  window_sz=1  gap_sz=20
0.581111	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 2)  min_df=4  use_idf=False  norm=None  window_sz=1  gap_sz=20
0.580952	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 2)  min_df=2  use_idf=True  norm=l2  window_sz=5  gap_sz=100
0.580513	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 2)  min_df=2  use_idf=True  norm=None  window_sz=20  gap_sz=100
0.579734	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 1)  min_df=2  use_idf=False  norm=None  window_sz=50  gap_sz=1
0.579394	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 2)  min_df=2  use_idf=False  norm=None  window_sz=1  gap_sz=20
0.57936	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 2)  min_df=2  use_idf=False  norm=l2  window_sz=1  gap_sz=20
0.579216	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 2)  min_df=2  use_idf=False  norm=l2  window_sz=1  gap_sz=50
0.579137	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 2)  min_df=2  use_idf=False  norm=l2  window_sz=1  gap_sz=50
0.579104	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 2)  min_df=2  use_idf=False  norm=l2  window_sz=5  gap_sz=1
0.57902	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 1)  min_df=2  use_idf=False  norm=l2  window_sz=1  gap_sz=50
0.578571	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 1)  min_df=4  use_idf=False  norm=None  window_sz=5  gap_sz=100
0.578397	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 1)  min_df=4  use_idf=True  norm=None  window_sz=20  gap_sz=100
0.578205	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 2)  min_df=2  use_idf=True  norm=l2  window_sz=20  gap_sz=100
0.578141	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 2)  min_df=4  use_idf=True  norm=None  window_sz=20  gap_sz=100
0.578077	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 2)  min_df=4  use_idf=True  norm=None  window_sz=20  gap_sz=100
0.577685	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 2)  min_df=4  use_idf=False  norm=l2  window_sz=5  gap_sz=20
0.577685	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 1)  min_df=4  use_idf=False  norm=None  window_sz=5  gap_sz=20
0.577576	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 2)  min_df=4  use_idf=False  norm=None  window_sz=5  gap_sz=20
0.577542	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 2)  min_df=4  use_idf=True  norm=None  window_sz=1  gap_sz=20
0.577298	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 1)  min_df=2  use_idf=False  norm=None  window_sz=50  gap_sz=1
0.577287	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 2)  min_df=4  use_idf=False  norm=l2  window_sz=5  gap_sz=1
0.577059	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 1)  min_df=2  use_idf=False  norm=l2  window_sz=1  gap_sz=50
0.576713	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 1)  min_df=4  use_idf=True  norm=None  window_sz=50  gap_sz=20
0.576474	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 1)  min_df=4  use_idf=True  norm=l2  window_sz=50  gap_sz=50
0.57619	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 2)  min_df=2  use_idf=True  norm=l2  window_sz=5  gap_sz=100
0.57619	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 2)  min_df=4  use_idf=False  norm=None  window_sz=50  gap_sz=10
0.57619	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 2)  min_df=2  use_idf=True  norm=l2  window_sz=5  gap_sz=100
0.57619	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 2)  min_df=4  use_idf=False  norm=None  window_sz=5  gap_sz=100
0.57619	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 1)  min_df=2  use_idf=False  norm=None  window_sz=5  gap_sz=100
0.575962	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 1)  min_df=2  use_idf=True  norm=l2  window_sz=20  gap_sz=100
0.575897	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 1)  min_df=4  use_idf=True  norm=None  window_sz=20  gap_sz=100
0.575897	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 1)  min_df=4  use_idf=True  norm=l2  window_sz=20  gap_sz=100
0.575833	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 2)  min_df=2  use_idf=True  norm=l2  window_sz=20  gap_sz=100
0.575833	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 2)  min_df=4  use_idf=True  norm=l2  window_sz=20  gap_sz=100
0.575769	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 2)  min_df=2  use_idf=True  norm=l2  window_sz=20  gap_sz=100
0.575762	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 1)  min_df=2  use_idf=False  norm=l2  window_sz=5  gap_sz=20
0.575653	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 2)  min_df=4  use_idf=True  norm=None  window_sz=5  gap_sz=20
0.575623	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 2)  min_df=4  use_idf=False  norm=l2  window_sz=1  gap_sz=20
0.575556	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 1)  min_df=4  use_idf=True  norm=l2  window_sz=1  gap_sz=20
0.573875	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 1)  min_df=4  use_idf=False  norm=l2  window_sz=5  gap_sz=20
0.573839	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 2)  min_df=2  use_idf=False  norm=l2  window_sz=5  gap_sz=20
0.57381	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 1)  min_df=2  use_idf=True  norm=None  window_sz=5  gap_sz=100
0.57381	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 2)  min_df=4  use_idf=False  norm=l2  window_sz=5  gap_sz=100
0.57381	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 2)  min_df=2  use_idf=False  norm=None  window_sz=5  gap_sz=100
0.57381	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 1)  min_df=2  use_idf=True  norm=l2  window_sz=5  gap_sz=100
0.57381	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 2)  min_df=2  use_idf=True  norm=None  window_sz=5  gap_sz=100
0.57381	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 2)  min_df=4  use_idf=True  norm=l2  window_sz=5  gap_sz=100
0.573803	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 1)  min_df=4  use_idf=True  norm=l2  window_sz=5  gap_sz=20
0.573778	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 2)  min_df=2  use_idf=False  norm=l2  window_sz=5  gap_sz=1
0.573766	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 2)  min_df=2  use_idf=False  norm=None  window_sz=5  gap_sz=20
0.573216	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 1)  min_df=2  use_idf=False  norm=None  window_sz=1  gap_sz=50
0.572155	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 2)  min_df=4  use_idf=True  norm=l2  window_sz=1  gap_sz=20
0.572125	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 2)  min_df=2  use_idf=True  norm=None  window_sz=50  gap_sz=20
0.57202	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 2)  min_df=4  use_idf=False  norm=l2  window_sz=1  gap_sz=20
0.571988	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 2)  min_df=4  use_idf=False  norm=l2  window_sz=5  gap_sz=20
0.571988	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 2)  min_df=2  use_idf=False  norm=l2  window_sz=5  gap_sz=20
0.571988	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 1)  min_df=2  use_idf=False  norm=l2  window_sz=5  gap_sz=20
0.571953	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 1)  min_df=4  use_idf=True  norm=l2  window_sz=1  gap_sz=20
0.571951	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 1)  min_df=4  use_idf=True  norm=None  window_sz=50  gap_sz=20
0.571886	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 2)  min_df=4  use_idf=True  norm=l2  window_sz=1  gap_sz=20
0.571429	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 1)  min_df=4  use_idf=False  norm=None  window_sz=5  gap_sz=100
0.571429	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 1)  min_df=4  use_idf=False  norm=l2  window_sz=5  gap_sz=100
0.571429	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 2)  min_df=4  use_idf=False  norm=None  window_sz=5  gap_sz=100
0.571429	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 2)  min_df=4  use_idf=True  norm=None  window_sz=5  gap_sz=100
0.571429	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 1)  min_df=4  use_idf=False  norm=l2  window_sz=5  gap_sz=100
0.571429	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 1)  min_df=2  use_idf=False  norm=l2  window_sz=5  gap_sz=100
0.571346	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 1)  min_df=2  use_idf=True  norm=l2  window_sz=50  gap_sz=50
0.571137	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 2)  min_df=2  use_idf=False  norm=None  window_sz=1  gap_sz=50
0.571098	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 2)  min_df=2  use_idf=False  norm=l2  window_sz=1  gap_sz=50
0.570897	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 2)  min_df=4  use_idf=True  norm=None  window_sz=20  gap_sz=100
0.570897	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 1)  min_df=4  use_idf=False  norm=None  window_sz=20  gap_sz=100
0.570301	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 2)  min_df=2  use_idf=False  norm=l2  window_sz=5  gap_sz=1
0.570269	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 1)  min_df=4  use_idf=False  norm=l2  window_sz=5  gap_sz=1
0.570138	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 1)  min_df=4  use_idf=False  norm=l2  window_sz=5  gap_sz=20
0.570101	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 1)  min_df=4  use_idf=False  norm=l2  window_sz=1  gap_sz=20
0.570067	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 1)  min_df=4  use_idf=True  norm=None  window_sz=1  gap_sz=20
0.570065	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 1)  min_df=4  use_idf=True  norm=None  window_sz=5  gap_sz=20
0.570044	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 2)  min_df=2  use_idf=False  norm=None  window_sz=50  gap_sz=1
0.569512	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 2)  min_df=2  use_idf=True  norm=None  window_sz=50  gap_sz=20
0.569294	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 2)  min_df=2  use_idf=False  norm=None  window_sz=1  gap_sz=50
0.569255	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 2)  min_df=2  use_idf=False  norm=l2  window_sz=1  gap_sz=50
0.569048	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 2)  min_df=2  use_idf=True  norm=None  window_sz=5  gap_sz=100
0.569048	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 2)  min_df=4  use_idf=True  norm=l2  window_sz=5  gap_sz=100
0.569048	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 2)  min_df=4  use_idf=False  norm=l2  window_sz=5  gap_sz=100
0.569048	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 2)  min_df=2  use_idf=True  norm=l2  window_sz=5  gap_sz=100
0.569048	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 1)  min_df=2  use_idf=True  norm=None  window_sz=5  gap_sz=100
0.569048	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 1)  min_df=2  use_idf=False  norm=None  window_sz=5  gap_sz=100
0.569048	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 2)  min_df=2  use_idf=False  norm=None  window_sz=5  gap_sz=100
0.569048	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 1)  min_df=2  use_idf=True  norm=None  window_sz=5  gap_sz=100
0.56891	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 2)  min_df=4  use_idf=True  norm=None  window_sz=50  gap_sz=50
0.568578	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 2)  min_df=2  use_idf=False  norm=l2  window_sz=5  gap_sz=1
0.568546	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 1)  min_df=2  use_idf=False  norm=l2  window_sz=5  gap_sz=1
0.568526	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 2)  min_df=2  use_idf=False  norm=None  window_sz=50  gap_sz=50
0.56835	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 1)  min_df=4  use_idf=True  norm=l2  window_sz=1  gap_sz=20
0.568251	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 1)  min_df=2  use_idf=False  norm=None  window_sz=5  gap_sz=20
0.568251	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 1)  min_df=4  use_idf=True  norm=None  window_sz=5  gap_sz=20
0.568249	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 1)  min_df=2  use_idf=False  norm=l2  window_sz=1  gap_sz=20
0.567137	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 1)  min_df=2  use_idf=True  norm=l2  window_sz=1  gap_sz=50
0.566886	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 1)  min_df=4  use_idf=False  norm=l2  window_sz=5  gap_sz=1
0.566855	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 2)  min_df=2  use_idf=False  norm=None  window_sz=5  gap_sz=1
0.566855	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 2)  min_df=4  use_idf=False  norm=l2  window_sz=5  gap_sz=1
0.566855	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 1)  min_df=2  use_idf=False  norm=l2  window_sz=5  gap_sz=1
0.566823	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 2)  min_df=4  use_idf=False  norm=l2  window_sz=5  gap_sz=1
0.566667	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 2)  min_df=4  use_idf=True  norm=None  window_sz=5  gap_sz=100
0.566667	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 2)  min_df=2  use_idf=True  norm=None  window_sz=5  gap_sz=100
0.566667	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 2)  min_df=2  use_idf=False  norm=l2  window_sz=5  gap_sz=100
0.566667	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 1)  min_df=2  use_idf=True  norm=None  window_sz=5  gap_sz=100
0.566667	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 1)  min_df=2  use_idf=False  norm=l2  window_sz=5  gap_sz=100
0.566667	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 1)  min_df=4  use_idf=False  norm=None  window_sz=5  gap_sz=100
0.566667	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 2)  min_df=2  use_idf=False  norm=l2  window_sz=5  gap_sz=100
0.566667	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 1)  min_df=2  use_idf=True  norm=l2  window_sz=5  gap_sz=100
0.566498	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 1)  min_df=2  use_idf=False  norm=l2  window_sz=1  gap_sz=20
0.566465	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 2)  min_df=4  use_idf=False  norm=l2  window_sz=1  gap_sz=20
0.566465	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 1)  min_df=4  use_idf=True  norm=None  window_sz=1  gap_sz=20
0.566397	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 1)  min_df=4  use_idf=False  norm=l2  window_sz=1  gap_sz=20
0.566364	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 2)  min_df=4  use_idf=False  norm=l2  window_sz=1  gap_sz=20
0.566364	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 1)  min_df=4  use_idf=False  norm=None  window_sz=1  gap_sz=20
0.566346	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 2)  min_df=4  use_idf=True  norm=None  window_sz=50  gap_sz=50
0.566346	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 1)  min_df=2  use_idf=True  norm=l2  window_sz=50  gap_sz=50
0.566296	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 2)  min_df=4  use_idf=True  norm=None  window_sz=1  gap_sz=20
0.566282	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 1)  min_df=4  use_idf=True  norm=l2  window_sz=50  gap_sz=50
0.566154	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 1)  min_df=2  use_idf=True  norm=None  window_sz=50  gap_sz=50
0.565883	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 2)  min_df=2  use_idf=False  norm=None  window_sz=1  gap_sz=10
0.565833	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 1)  min_df=2  use_idf=True  norm=l2  window_sz=20  gap_sz=100
0.565769	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 1)  min_df=4  use_idf=True  norm=l2  window_sz=20  gap_sz=100
0.565641	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 2)  min_df=2  use_idf=False  norm=None  window_sz=20  gap_sz=100
0.565393	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 2)  min_df=2  use_idf=True  norm=None  window_sz=50  gap_sz=1
0.565338	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 2)  min_df=4  use_idf=False  norm=None  window_sz=50  gap_sz=1
0.565306	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 2)  min_df=2  use_idf=True  norm=l2  window_sz=20  gap_sz=20
0.564646	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 2)  min_df=2  use_idf=False  norm=l2  window_sz=1  gap_sz=20
0.564613	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 1)  min_df=4  use_idf=True  norm=None  window_sz=1  gap_sz=20
0.564545	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 2)  min_df=4  use_idf=True  norm=None  window_sz=1  gap_sz=20
0.564545	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 1)  min_df=2  use_idf=False  norm=l2  window_sz=1  gap_sz=20
0.564405	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 1)  min_df=2  use_idf=True  norm=l2  window_sz=5  gap_sz=20
0.564286	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 2)  min_df=2  use_idf=False  norm=None  window_sz=50  gap_sz=10
0.564286	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 1)  min_df=4  use_idf=True  norm=None  window_sz=5  gap_sz=100
0.564286	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 2)  min_df=4  use_idf=False  norm=None  window_sz=50  gap_sz=10
0.564286	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 2)  min_df=4  use_idf=False  norm=l2  window_sz=5  gap_sz=100
0.564286	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 1)  min_df=4  use_idf=True  norm=None  window_sz=5  gap_sz=100
0.564286	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 1)  min_df=2  use_idf=False  norm=None  window_sz=50  gap_sz=10
0.563718	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 2)  min_df=2  use_idf=True  norm=None  window_sz=50  gap_sz=50
0.563346	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 1)  min_df=4  use_idf=False  norm=l2  window_sz=5  gap_sz=1
0.563294	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 1)  min_df=2  use_idf=False  norm=None  window_sz=1  gap_sz=50
0.563283	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 2)  min_df=2  use_idf=False  norm=None  window_sz=5  gap_sz=1
0.563269	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 2)  min_df=4  use_idf=True  norm=l2  window_sz=20  gap_sz=100
0.563255	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 1)  min_df=2  use_idf=True  norm=l2  window_sz=1  gap_sz=50
0.563176	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 1)  min_df=2  use_idf=True  norm=l2  window_sz=1  gap_sz=50
0.563141	      collapse_mentions=True  collapse_digits=True  binary=True  ngram_range=(1, 1)  min_df=2  use_idf=False  norm=l2  window_sz=20  gap_sz=100
0.563123	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 2)  min_df=4  use_idf=False  norm=None  window_sz=50  gap_sz=1
0.563123	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 2)  min_df=2  use_idf=False  norm=None  window_sz=50  gap_sz=1
0.562821	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 1)  min_df=4  use_idf=True  norm=None  window_sz=20  gap_sz=100
0.562795	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 1)  min_df=4  use_idf=False  norm=l2  window_sz=1  gap_sz=20
0.562761	      collapse_mentions=True  collapse_digits=False  binary=True  ngram_range=(1, 2)  min_df=2  use_idf=False  norm=l2  window_sz=1  gap_sz=20
0.562727	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 1)  min_df=4  use_idf=True  norm=None  window_sz=1  gap_sz=20
0.562694	      collapse_mentions=True  collapse_digits=False  binary=False  ngram_range=(1, 2)  min_df=4  use_idf=False  norm=None  window_sz=1  gap_sz=20
0.562559	      collapse_mentions=True  collapse_digits=True  binary=False  ngram_range=(1, 2)  min_df=4  use_idf=False  norm=None  window_sz=1  gap_sz=20
